ST,CTY,NAICS,RCPTOT,ESTAB,Total_RCPTOT,Total_ESTAB,Year
17,59,23822,154,3,333809,5470,2018
17,59,2383,126,5,1033933,22637,2018
17,59,2389,275,11,864170,15560,2018
17,59,484,1947,18,3926136,45561,2018
17,59,4841,1947,18,3794911,43523,2018
17,59,48411,1435,9,829102,10743,2018
17,61,23,6321,156,5305315,91482,2018
17,61,236,2151,45,2269124,33280,2018
17,61,2361,1854,42,2080214,30798,2018
17,61,237,56,4,83708,977,2018
17,61,238,4114,107,2950332,57196,2018
17,61,2381,1643,24,445003,7841,2018
17,61,2382,978,24,606835,11151,2018
17,61,23821,186,10,227521,4958,2018
17,61,23822,524,13,333809,5470,2018
17,61,2383,805,29,1033933,22637,2018
17,61,2389,688,30,864170,15560,2018
17,61,484,4887,42,3926136,45561,2018
17,61,4841,4387,40,3794911,43523,2018
17,61,48411,2301,21,829102,10743,2018
17,61,4853,33,5,1573491,69819,2018
17,63,23,18634,330,5305315,91482,2018
17,63,236,4341,63,2269124,33280,2018
17,63,2361,3165,51,2080214,30798,2018
17,63,237,642,6,83708,977,2018
17,63,2373,249,3,5963,145,2018
17,63,23731,249,3,5963,145,2018
17,63,238,13651,261,2950332,57196,2018
17,63,2381,3381,44,445003,7841,2018
17,63,2382,2427,36,606835,11151,2018
17,63,23821,873,17,227521,4958,2018
17,63,23822,1376,14,333809,5470,2018
17,63,23829,178,5,39164,623,2018
17,63,2383,3829,103,1033933,22637,2018
17,63,2389,4014,78,864170,15560,2018
17,63,484,9404,114,3926136,45561,2018
17,63,4841,8681,106,3794911,43523,2018
17,63,48411,5005,52,829102,10743,2018
17,63,4842,723,8,129215,2014,2018
17,63,4853,1082,74,1573491,69819,2018
17,65,23,1615,63,5305315,91482,2018
17,65,236,673,14,2269124,33280,2018
17,65,2361,586,11,2080214,30798,2018
17,65,238,941,48,2950332,57196,2018
17,65,2381,227,8,445003,7841,2018
17,65,2382,185,9,606835,11151,2018
17,65,23821,173,7,227521,4958,2018
17,65,2383,184,13,1033933,22637,2018
17,65,2389,345,18,864170,15560,2018
17,65,484,2776,27,3926136,45561,2018
17,65,4841,2762,26,3794911,43523,2018
17,65,48411,405,8,829102,10743,2018
17,65,4853,31,4,1573491,69819,2018
17,67,23,6468,177,5305315,91482,2018
17,67,236,2539,65,2269124,33280,2018
17,67,2361,2399,57,2080214,30798,2018
17,67,237,461,5,83708,977,2018
17,67,2379,321,3,20169,311,2018
17,67,23799,321,3,20169,311,2018
17,67,238,3468,107,2950332,57196,2018
17,67,2381,717,17,445003,7841,2018
17,67,2382,1017,23,606835,11151,2018
17,67,23821,222,10,227521,4958,2018
17,67,23822,633,11,333809,5470,2018
17,67,2383,655,34,1033933,22637,2018
17,67,2389,1079,33,864170,15560,2018
17,67,484,10145,68,3926136,45561,2018
17,67,4841,9466,60,3794911,43523,2018
17,67,48411,3256,17,829102,10743,2018
17,67,4842,679,8,129215,2014,2018
17,67,4853,0,0,1573491,69819,2018
17,69,23,809,22,5305315,91482,2018
17,69,236,249,5,2269124,33280,2018
17,69,2361,249,5,2080214,30798,2018
17,69,238,560,17,2950332,57196,2018
17,69,2382,190,4,606835,11151,2018
17,69,2383,100,5,1033933,22637,2018
17,69,2389,208,7,864170,15560,2018
17,69,484,311,3,3926136,45561,2018
17,69,4841,311,3,3794911,43523,2018
17,71,23,4128,65,5305315,91482,2018
17,71,236,1058,21,2269124,33280,2018
17,71,2361,965,19,2080214,30798,2018
17,71,237,1128,3,83708,977,2018
17,71,238,1942,41,2950332,57196,2018
17,71,2381,522,9,445003,7841,2018
17,71,2382,373,5,606835,11151,2018
17,71,2383,294,12,1033933,22637,2018
17,71,2389,753,15,864170,15560,2018
17,71,484,1794,16,3926136,45561,2018
17,71,4841,1794,16,3794911,43523,2018
17,71,48411,545,7,829102,10743,2018
17,73,23,16716,375,5305315,91482,2018
17,73,236,4653,100,2269124,33280,2018
17,73,2361,4087,84,2080214,30798,2018
17,73,237,249,10,83708,977,2018
17,73,2373,0,0,5963,145,2018
17,73,23731,0,0,5963,145,2018
17,73,2379,94,4,20169,311,2018
17,73,23799,94,4,20169,311,2018
17,73,238,11814,265,2950332,57196,2018
17,73,2381,2284,50,445003,7841,2018
17,73,2382,1783,38,606835,11151,2018
17,73,23821,636,21,227521,4958,2018
17,73,23822,988,12,333809,5470,2018
17,73,23829,159,5,39164,623,2018
17,73,2383,4661,116,1033933,22637,2018
17,73,2389,3086,61,864170,15560,2018
17,73,484,10698,95,3926136,45561,2018
17,73,4841,10397,90,3794911,43523,2018
17,73,48411,3282,38,829102,10743,2018
17,73,4842,301,5,129215,2014,2018
17,73,4853,107,20,1573491,69819,2018
17,75,23,10931,261,5305315,91482,2018
17,75,236,4061,73,2269124,33280,2018
17,75,2361,3736,64,2080214,30798,2018
17,75,237,221,5,83708,977,2018
17,75,2379,134,3,20169,311,2018
17,75,23799,134,3,20169,311,2018
17,75,238,6649,183,2950332,57196,2018
17,75,2381,1594,40,445003,7841,2018
17,75,2382,1582,34,606835,11151,2018
17,75,23821,692,17,227521,4958,2018
17,75,23822,859,15,333809,5470,2018
17,75,2383,1690,55,1033933,22637,2018
17,75,2389,1783,54,864170,15560,2018
17,75,484,14144,114,3926136,45561,2018
17,75,4841,13385,109,3794911,43523,2018
17,75,48411,5371,44,829102,10743,2018
17,75,4842,759,5,129215,2014,2018
17,75,4853,154,8,1573491,69819,2018
17,77,23,18986,332,5305315,91482,2018
17,77,236,9746,126,2269124,33280,2018
17,77,2361,8128,111,2080214,30798,2018
17,77,237,476,6,83708,977,2018
17,77,2372,32,3,35814,204,2018
17,77,23721,32,3,35814,204,2018
17,77,2379,444,3,20169,311,2018
17,77,23799,444,3,20169,311,2018
17,77,238,8764,200,2950332,57196,2018
17,77,2381,3246,40,445003,7841,2018
17,77,2382,1652,32,606835,11151,2018
17,77,23821,725,18,227521,4958,2018
17,77,23822,906,13,333809,5470,2018
17,77,2383,1471,77,1033933,22637,2018
17,77,2389,2395,51,864170,15560,2018
17,77,484,8685,58,3926136,45561,2018
17,77,4841,8653,54,3794911,43523,2018
17,77,48411,3947,22,829102,10743,2018
17,77,4842,32,4,129215,2014,2018
17,77,4853,542,53,1573491,69819,2018
17,79,23,6183,111,5305315,91482,2018
17,79,236,2308,34,2269124,33280,2018
17,79,2361,1945,30,2080214,30798,2018
17,79,237,79,3,83708,977,2018
17,79,238,3796,74,2950332,57196,2018
17,79,2381,973,11,445003,7841,2018
17,79,2382,789,9,606835,11151,2018
17,79,23822,478,5,333809,5470,2018
17,79,23829,288,3,39164,623,2018
17,79,2383,1183,30,1033933,22637,2018
17,79,2389,851,24,864170,15560,2018
17,79,484,2877,29,3926136,45561,2018
17,79,4841,2234,26,3794911,43523,2018
17,79,48411,608,7,829102,10743,2018
17,79,4842,643,3,129215,2014,2018
17,81,23,18281,301,5305315,91482,2018
17,81,236,6214,81,2269124,33280,2018
17,81,2361,2224,60,2080214,30798,2018
17,81,237,471,3,83708,977,2018
17,81,238,11596,217,2950332,57196,2018
17,81,2381,1549,29,445003,7841,2018
17,81,2382,2580,39,606835,11151,2018
17,81,23821,832,21,227521,4958,2018
17,81,23822,1211,13,333809,5470,2018
17,81,23829,537,5,39164,623,2018
17,81,2383,2626,69,1033933,22637,2018
17,81,2389,4841,80,864170,15560,2018
17,81,484,6734,61,3926136,45561,2018
17,81,4841,6024,56,3794911,43523,2018
17,81,48411,748,10,829102,10743,2018
17,81,4842,710,5,129215,2014,2018
17,81,4853,141,5,1573491,69819,2018
17,83,23,8561,183,5305315,91482,2018
17,83,236,3060,61,2269124,33280,2018
17,83,2361,2776,56,2080214,30798,2018
17,83,237,873,4,83708,977,2018
17,83,238,4628,118,2950332,57196,2018
17,83,2381,1197,18,445003,7841,2018
17,83,2382,912,17,606835,11151,2018
17,83,23821,141,3,227521,4958,2018
17,83,23822,550,13,333809,5470,2018
17,83,2383,1269,42,1033933,22637,2018
17,83,2389,1250,41,864170,15560,2018
17,83,484,3896,44,3926136,45561,2018
17,83,4841,3709,41,3794911,43523,2018
17,83,48411,1463,23,829102,10743,2018
17,83,4842,187,3,129215,2014,2018
17,83,4853,74,9,1573491,69819,2018
17,85,23,17342,260,5305315,91482,2018
17,85,236,11746,134,2269124,33280,2018
17,85,2361,10310,124,2080214,30798,2018
17,85,237,261,4,83708,977,2018
17,85,2372,128,3,35814,204,2018
17,85,23721,128,3,35814,204,2018
17,85,238,5335,122,2950332,57196,2018
17,85,2381,788,22,445003,7841,2018
17,85,2382,1816,20,606835,11151,2018
17,85,23821,247,6,227521,4958,2018
17,85,23822,1372,11,333809,5470,2018
17,85,23829,197,3,39164,623,2018
17,85,2383,1976,53,1033933,22637,2018
17,85,2389,755,27,864170,15560,2018
17,85,484,6116,58,3926136,45561,2018
17,85,4841,5805,50,3794911,43523,2018
17,85,48411,1944,24,829102,10743,2018
17,85,4842,311,8,129215,2014,2018
17,85,4853,174,17,1573491,69819,2018
17,87,23,5012,122,5305315,91482,2018
17,87,236,2105,42,2269124,33280,2018
17,87,2361,1901,36,2080214,30798,2018
17,87,238,2602,79,2950332,57196,2018
17,87,2381,703,17,445003,7841,2018
17,87,2382,1237,22,606835,11151,2018
17,87,23821,378,10,227521,4958,2018
17,87,23822,749,8,333809,5470,2018
17,87,23829,110,4,39164,623,2018
17,87,2383,270,22,1033933,22637,2018
17,87,2389,392,18,864170,15560,2018
17,87,484,3082,28,3926136,45561,2018
17,87,4841,2985,25,3794911,43523,2018
17,87,4842,97,3,129215,2014,2018
17,89,23,200697,3448,5305315,91482,2018
17,89,236,65204,939,2269124,33280,2018
17,89,2361,56075,830,2080214,30798,2018
17,89,237,2780,43,83708,977,2018
17,89,2371,397,11,9074,135,2018
17,89,2372,1086,5,35814,204,2018
17,89,23721,1086,5,35814,204,2018
17,89,2373,1241,18,5963,145,2018
17,89,23731,1241,18,5963,145,2018
17,89,2379,56,9,20169,311,2018
17,89,23799,56,9,20169,311,2018
17,89,238,132713,2466,2950332,57196,2018
17,89,2381,21579,304,445003,7841,2018
17,89,2382,20315,384,606835,11151,2018
17,89,23821,7238,189,227521,4958,2018
17,89,23822,10159,160,333809,5470,2018
17,89,23829,2918,35,39164,623,2018
17,89,2383,53868,1102,1033933,22637,2018
17,89,2389,36951,676,864170,15560,2018
17,89,484,96265,1134,3926136,45561,2018
17,89,4841,89971,1041,3794911,43523,2018
17,89,48411,30856,390,829102,10743,2018
17,89,4842,6294,93,129215,2014,2018
17,89,4853,29031,1633,1573491,69819,2018
17,91,23,28363,602,5305315,91482,2018
17,91,236,10040,176,2269124,33280,2018
17,91,2361,9172,157,2080214,30798,2018
17,91,237,163,7,83708,977,2018
17,91,2372,123,4,35814,204,2018
17,91,23721,123,4,35814,204,2018
17,91,2373,40,3,5963,145,2018
17,91,23731,40,3,5963,145,2018
17,91,238,18160,419,2950332,57196,2018
17,91,2381,3380,60,445003,7841,2018
17,91,2382,3259,65,606835,11151,2018
17,91,23821,1221,30,227521,4958,2018
17,91,23822,1863,33,333809,5470,2018
17,91,2383,5305,158,1033933,22637,2018
17,91,2389,6216,136,864170,15560,2018
17,91,484,17039,178,3926136,45561,2018
17,91,4841,16431,164,3794911,43523,2018
17,91,48411,6837,78,829102,10743,2018
17,91,4842,608,14,129215,2014,2018
17,91,4853,1480,109,1573491,69819,2018
17,93,23,59337,865,5305315,91482,2018
17,93,236,17322,213,2269124,33280,2018
17,93,2361,15090,194,2080214,30798,2018
17,93,237,396,13,83708,977,2018
17,93,2371,0,0,9074,135,2018
17,93,2379,165,4,20169,311,2018
17,93,23799,165,4,20169,311,2018
17,93,238,41619,639,2950332,57196,2018
17,93,2381,3874,80,445003,7841,2018
17,93,2382,7036,106,606835,11151,2018
17,93,23821,3069,45,227521,4958,2018
17,93,23822,3186,50,333809,5470,2018
17,93,23829,781,11,39164,623,2018
17,93,2383,14479,246,1033933,22637,2018
17,93,2389,16230,207,864170,15560,2018
17,93,484,38420,398,3926136,45561,2018
17,93,4841,36635,378,3794911,43523,2018
17,93,48411,10301,129,829102,10743,2018
17,93,4842,1785,20,129215,2014,2018
17,93,4853,8316,466,1573491,69819,2018
17,95,23,15266,265,5305315,91482,2018
17,95,236,6783,79,2269124,33280,2018
17,95,2361,6719,69,2080214,30798,2018
17,95,237,505,5,83708,977,2018
17,95,2379,378,4,20169,311,2018
17,95,23799,378,4,20169,311,2018
17,95,238,7978,181,2950332,57196,2018
17,95,2381,1277,34,445003,7841,2018
17,95,2382,2398,27,606835,11151,2018
17,95,23821,821,7,227521,4958,2018
17,95,23822,1563,19,333809,5470,2018
17,95,2383,2224,65,1033933,22637,2018
17,95,2389,2079,55,864170,15560,2018
17,95,484,5252,61,3926136,45561,2018
17,95,4841,5138,59,3794911,43523,2018
17,95,48411,2483,33,829102,10743,2018
17,95,4853,169,14,1573491,69819,2018
17,97,23,315343,4684,5305315,91482,2018
17,97,236,124748,1515,2269124,33280,2018
17,97,2361,117642,1407,2080214,30798,2018
17,97,237,5294,39,83708,977,2018
17,97,2371,2919,11,9074,135,2018
17,97,2372,1379,11,35814,204,2018
17,97,23721,1379,11,35814,204,2018
17,97,2373,332,6,5963,145,2018
17,97,23731,332,6,5963,145,2018
17,97,2379,664,11,20169,311,2018
17,97,23799,664,11,20169,311,2018
17,97,238,185301,3130,2950332,57196,2018
17,97,2381,20141,359,445003,7841,2018
17,97,2382,36392,586,606835,11151,2018
17,97,23821,14989,244,227521,4958,2018
17,97,23822,18360,305,333809,5470,2018
17,97,23829,3043,37,39164,623,2018
17,97,2383,67516,1288,1033933,22637,2018
17,97,2389,61252,897,864170,15560,2018
17,97,484,129773,1551,3926136,45561,2018
17,97,4841,122282,1464,3794911,43523,2018
17,97,48411,21143,288,829102,10743,2018
17,97,4842,7491,87,129215,2014,2018
17,97,4853,52119,2445,1573491,69819,2018
17,99,23,29663,672,5305315,91482,2018
17,99,236,8202,171,2269124,33280,2018
17,99,2361,7469,156,2080214,30798,2018
17,99,237,671,11,83708,977,2018
17,99,2371,388,6,9074,135,2018
17,99,238,20790,490,2950332,57196,2018
17,99,2381,3207,72,445003,7841,2018
17,99,2382,3825,68,606835,11151,2018
17,99,23821,1310,37,227521,4958,2018
17,99,23822,2486,26,333809,5470,2018
17,99,23829,29,5,39164,623,2018
17,99,2383,7418,187,1033933,22637,2018
17,99,2389,6340,163,864170,15560,2018
17,99,484,29521,247,3926136,45561,2018
17,99,4841,27659,224,3794911,43523,2018
17,99,48411,15249,125,829102,10743,2018
17,99,4842,1862,23,129215,2014,2018
17,99,4853,1228,56,1573491,69819,2018
17,101,23,4311,107,5305315,91482,2018
17,101,236,1170,33,2269124,33280,2018
17,101,2361,948,28,2080214,30798,2018
17,101,237,529,4,83708,977,2018
17,101,2379,449,3,20169,311,2018
17,101,23799,449,3,20169,311,2018
17,101,238,2612,70,2950332,57196,2018
17,101,2381,797,17,445003,7841,2018
17,101,2382,453,12,606835,11151,2018
17,101,23821,82,6,227521,4958,2018
17,101,23822,338,5,333809,5470,2018
17,101,2383,540,20,1033933,22637,2018
17,101,2389,822,21,864170,15560,2018
17,101,484,4048,43,3926136,45561,2018
17,101,4841,3940,38,3794911,43523,2018
17,101,48411,1249,16,829102,10743,2018
17,101,4842,108,5,129215,2014,2018
17,103,23,11394,248,5305315,91482,2018
17,103,236,2901,49,2269124,33280,2018
17,103,2361,2699,46,2080214,30798,2018
17,103,237,700,4,83708,977,2018
17,103,2379,700,4,20169,311,2018
17,103,23799,700,4,20169,311,2018
17,103,238,7793,195,2950332,57196,2018
17,103,2381,1280,24,445003,7841,2018
17,103,2382,1173,32,606835,11151,2018
17,103,23821,496,18,227521,4958,2018
17,103,23822,631,12,333809,5470,2018
17,103,2383,2603,75,1033933,22637,2018
17,103,2389,2737,64,864170,15560,2018
17,103,484,11009,94,3926136,45561,2018
17,103,4841,10234,87,3794911,43523,2018
17,103,48411,4439,35,829102,10743,2018
17,103,4842,775,7,129215,2014,2018
17,103,4853,219,18,1573491,69819,2018
17,105,23,10326,178,5305315,91482,2018
17,105,236,4217,48,2269124,33280,2018
17,105,2361,3525,41,2080214,30798,2018
17,105,237,350,4,83708,977,2018
17,105,238,5759,126,2950332,57196,2018
17,105,2381,905,27,445003,7841,2018
17,105,2382,1628,26,606835,11151,2018
17,105,23821,411,12,227521,4958,2018
17,105,23822,1194,12,333809,5470,2018
17,105,2383,850,39,1033933,22637,2018
17,105,2389,2376,34,864170,15560,2018
17,105,484,4427,82,3926136,45561,2018
17,105,4841,4248,78,3794911,43523,2018
17,105,48411,1960,48,829102,10743,2018
17,105,4842,179,4,129215,2014,2018
17,105,4853,409,21,1573491,69819,2018
17,107,23,8474,182,5305315,91482,2018
17,107,236,3735,68,2269124,33280,2018
17,107,2361,3619,63,2080214,30798,2018
17,107,237,139,3,83708,977,2018
17,107,238,4600,111,2950332,57196,2018
17,107,2381,525,17,445003,7841,2018
17,107,2382,1680,31,606835,11151,2018
17,107,23821,654,12,227521,4958,2018
17,107,23822,907,17,333809,5470,2018
17,107,2383,829,26,1033933,22637,2018
17,107,2389,1566,37,864170,15560,2018
17,107,484,3665,32,3926136,45561,2018
17,107,4841,3665,32,3794911,43523,2018
17,107,48411,1460,14,829102,10743,2018
17,107,4853,106,7,1573491,69819,2018
17,109,23,10919,239,5305315,91482,2018
17,109,236,4348,92,2269124,33280,2018
17,109,2361,4074,78,2080214,30798,2018
17,109,237,174,5,83708,977,2018
17,109,2379,102,3,20169,311,2018
17,109,23799,102,3,20169,311,2018
17,109,238,6397,142,2950332,57196,2018
17,109,2381,1083,11,445003,7841,2018
17,109,2382,931,26,606835,11151,2018
17,109,23821,115,7,227521,4958,2018
17,109,23822,816,19,333809,5470,2018
17,109,2383,2199,58,1033933,22637,2018
17,109,2389,2184,47,864170,15560,2018
17,109,484,6265,56,3926136,45561,2018
17,109,4841,5976,53,3794911,43523,2018
17,109,48411,1113,20,829102,10743,2018
17,109,4842,289,3,129215,2014,2018
17,109,4853,189,9,1573491,69819,2018
17,111,23,173950,2812,5305315,91482,2018
17,111,236,57093,800,2269124,33280,2018
17,111,2361,51084,734,2080214,30798,2018
17,111,237,2293,30,83708,977,2018
17,111,2371,510,6,9074,135,2018
17,111,2372,980,4,35814,204,2018
17,111,23721,980,4,35814,204,2018
17,111,2373,160,6,5963,145,2018
17,111,23731,160,6,5963,145,2018
17,111,2379,643,14,20169,311,2018
17,111,23799,643,14,20169,311,2018
17,111,238,114564,1982,2950332,57196,2018
17,111,2381,18448,227,445003,7841,2018
17,111,2382,21589,419,606835,11151,2018
17,111,23821,10660,217,227521,4958,2018
17,111,23822,10174,188,333809,5470,2018
17,111,23829,755,14,39164,623,2018
17,111,2383,40161,761,1033933,22637,2018
17,111,2389,34366,575,864170,15560,2018
17,111,484,60383,678,3926136,45561,2018
17,111,4841,57762,636,3794911,43523,2018
17,111,48411,13795,168,829102,10743,2018
17,111,4842,2621,42,129215,2014,2018
17,111,4853,13915,770,1573491,69819,2018
17,113,23,53920,881,5305315,91482,2018
17,113,236,25845,264,2269124,33280,2018
17,113,2361,22139,244,2080214,30798,2018
17,113,237,1011,12,83708,977,2018
17,113,2372,666,5,35814,204,2018
17,113,23721,666,5,35814,204,2018
17,113,2379,219,5,20169,311,2018
17,113,23799,219,5,20169,311,2018
17,113,238,27064,605,2950332,57196,2018
17,113,2381,3518,64,445003,7841,2018
17,113,2382,5271,100,606835,11151,2018
17,113,23821,686,37,227521,4958,2018
17,113,23822,4315,58,333809,5470,2018
17,113,23829,270,5,39164,623,2018
17,113,2383,10706,283,1033933,22637,2018
17,113,2389,7569,158,864170,15560,2018
17,113,484,17100,152,3926136,45561,2018
17,113,4841,14833,137,3794911,43523,2018
17,113,48411,4265,54,829102,10743,2018
17,113,4842,2267,15,129215,2014,2018
17,113,4853,4171,396,1573491,69819,2018
17,115,23,19471,446,5305315,91482,2018
17,115,236,6785,136,2269124,33280,2018
17,115,2361,6487,127,2080214,30798,2018
17,115,237,849,9,83708,977,2018
17,115,2372,511,5,35814,204,2018
17,115,23721,511,5,35814,204,2018
17,115,238,11837,301,2950332,57196,2018
17,115,2381,1105,41,445003,7841,2018
17,115,2382,1059,35,606835,11151,2018
17,115,23821,185,11,227521,4958,2018
17,115,23822,821,20,333809,5470,2018
17,115,23829,53,4,39164,623,2018
17,115,2383,4307,102,1033933,22637,2018
17,115,2389,5366,123,864170,15560,2018
17,115,484,8672,98,3926136,45561,2018
17,115,4841,7987,87,3794911,43523,2018
17,115,48411,3953,40,829102,10743,2018
17,115,4842,685,11,129215,2014,2018
17,115,4853,584,57,1573491,69819,2018
17,117,23,17722,352,5305315,91482,2018
17,117,236,5863,92,2269124,33280,2018
17,117,2361,4120,77,2080214,30798,2018
17,117,237,327,6,83708,977,2018
17,117,2379,319,5,20169,311,2018
17,117,23799,319,5,20169,311,2018
17,117,238,11532,254,2950332,57196,2018
17,117,2381,2606,47,445003,7841,2018
17,117,2382,1952,41,606835,11151,2018
17,117,23821,433,16,227521,4958,2018
17,117,23822,1513,24,333809,5470,2018
17,117,2383,3287,101,1033933,22637,2018
17,117,2389,3687,65,864170,15560,2018
17,117,484,13773,110,3926136,45561,2018
17,117,4841,12869,102,3794911,43523,2018
17,117,48411,3668,40,829102,10743,2018
17,117,4842,904,8,129215,2014,2018
17,117,4853,39,5,1573491,69819,2018
17,119,23,89632,1526,5305315,91482,2018
17,119,236,36671,468,2269124,33280,2018
17,119,2361,33363,434,2080214,30798,2018
17,119,237,4276,33,83708,977,2018
