"ST","CTY","NAICS","Total_RCPTOT","Total_ESTAB","Year"
39,21,"48411",503311,5934,2015
39,21,"4842",131738,1857,2015
39,21,"4853",112722,7576,2015
39,23,"23",5091186,90186,2015
39,23,"236",1607417,21873,2015
39,23,"2361",1370723,18797,2015
39,23,"237",125577,1297,2015
39,23,"2372",62175,343,2015
39,23,"23721",62175,343,2015
39,23,"2379",24125,378,2015
39,23,"23799",24125,378,2015
39,23,"238",3357022,67005,2015
39,23,"2381",717308,12125,2015
39,23,"2382",477971,9463,2015
39,23,"23821",159131,3887,2015
39,23,"23822",274065,4782,2015
39,23,"23829",42104,742,2015
39,23,"2383",1139633,26400,2015
39,23,"2389",1022103,19016,2015
39,23,"484",2088067,21357,2015
39,23,"4841",1956080,19495,2015
39,23,"48411",503311,5934,2015
39,23,"4842",131738,1857,2015
39,23,"4853",112722,7576,2015
39,25,"23",5091186,90186,2015
39,25,"236",1607417,21873,2015
39,25,"2361",1370723,18797,2015
39,25,"237",125577,1297,2015
39,25,"2371",15044,177,2015
39,25,"2372",62175,343,2015
39,25,"23721",62175,343,2015
39,25,"2373",8503,146,2015
39,25,"23731",8503,146,2015
39,25,"2379",24125,378,2015
39,25,"23799",24125,378,2015
39,25,"238",3357022,67005,2015
39,25,"2381",717308,12125,2015
39,25,"2382",477971,9463,2015
39,25,"23821",159131,3887,2015
39,25,"23822",274065,4782,2015
39,25,"23829",42104,742,2015
39,25,"2383",1139633,26400,2015
39,25,"2389",1022103,19016,2015
39,25,"484",2088067,21357,2015
39,25,"4841",1956080,19495,2015
39,25,"48411",503311,5934,2015
39,25,"4842",131738,1857,2015
39,25,"4853",112722,7576,2015
39,27,"23",5091186,90186,2015
39,27,"236",1607417,21873,2015
39,27,"2361",1370723,18797,2015
39,27,"237",125577,1297,2015
39,27,"2372",62175,343,2015
39,27,"23721",62175,343,2015
39,27,"2379",24125,378,2015
39,27,"23799",24125,378,2015
39,27,"238",3357022,67005,2015
39,27,"2381",717308,12125,2015
39,27,"2382",477971,9463,2015
39,27,"23821",159131,3887,2015
39,27,"23822",274065,4782,2015
39,27,"23829",42104,742,2015
39,27,"2383",1139633,26400,2015
39,27,"2389",1022103,19016,2015
39,27,"484",2088067,21357,2015
39,27,"4841",1956080,19495,2015
39,27,"48411",503311,5934,2015
39,27,"4842",131738,1857,2015
39,27,"4853",112722,7576,2015
39,29,"23",5091186,90186,2015
39,29,"236",1607417,21873,2015
39,29,"2361",1370723,18797,2015
39,29,"237",125577,1297,2015
39,29,"2371",15044,177,2015
39,29,"2372",62175,343,2015
39,29,"23721",62175,343,2015
39,29,"2373",8503,146,2015
39,29,"23731",8503,146,2015
39,29,"2379",24125,378,2015
39,29,"23799",24125,378,2015
39,29,"238",3357022,67005,2015
39,29,"2381",717308,12125,2015
39,29,"2382",477971,9463,2015
39,29,"23821",159131,3887,2015
39,29,"23822",274065,4782,2015
39,29,"23829",42104,742,2015
39,29,"2383",1139633,26400,2015
39,29,"2389",1022103,19016,2015
39,29,"484",2088067,21357,2015
39,29,"4841",1956080,19495,2015
39,29,"48411",503311,5934,2015
39,29,"4842",131738,1857,2015
39,29,"4853",112722,7576,2015
39,31,"23",5091186,90186,2015
39,31,"236",1607417,21873,2015
39,31,"2361",1370723,18797,2015
39,31,"237",125577,1297,2015
39,31,"2371",15044,177,2015
39,31,"2373",8503,146,2015
39,31,"23731",8503,146,2015
39,31,"2379",24125,378,2015
39,31,"23799",24125,378,2015
39,31,"238",3357022,67005,2015
39,31,"2381",717308,12125,2015
39,31,"2382",477971,9463,2015
39,31,"23821",159131,3887,2015
39,31,"23822",274065,4782,2015
39,31,"2383",1139633,26400,2015
39,31,"2389",1022103,19016,2015
39,31,"484",2088067,21357,2015
39,31,"4841",1956080,19495,2015
39,31,"48411",503311,5934,2015
39,31,"4842",131738,1857,2015
39,31,"4853",112722,7576,2015
39,33,"23",5091186,90186,2015
39,33,"236",1607417,21873,2015
39,33,"2361",1370723,18797,2015
39,33,"237",125577,1297,2015
39,33,"2379",24125,378,2015
39,33,"23799",24125,378,2015
39,33,"238",3357022,67005,2015
39,33,"2381",717308,12125,2015
39,33,"2382",477971,9463,2015
39,33,"23821",159131,3887,2015
39,33,"23822",274065,4782,2015
39,33,"23829",42104,742,2015
39,33,"2383",1139633,26400,2015
39,33,"2389",1022103,19016,2015
39,33,"484",2088067,21357,2015
39,33,"4841",1956080,19495,2015
39,33,"48411",503311,5934,2015
39,33,"4842",131738,1857,2015
39,33,"4853",112722,7576,2015
39,35,"23",5091186,90186,2015
39,35,"236",1607417,21873,2015
39,35,"2361",1370723,18797,2015
39,35,"237",125577,1297,2015
39,35,"2371",15044,177,2015
39,35,"2372",62175,343,2015
39,35,"23721",62175,343,2015
39,35,"2373",8503,146,2015
39,35,"23731",8503,146,2015
39,35,"2379",24125,378,2015
39,35,"23799",24125,378,2015
39,35,"238",3357022,67005,2015
39,35,"2381",717308,12125,2015
39,35,"2382",477971,9463,2015
39,35,"23821",159131,3887,2015
39,35,"23822",274065,4782,2015
39,35,"23829",42104,742,2015
39,35,"2383",1139633,26400,2015
39,35,"2389",1022103,19016,2015
39,35,"484",2088067,21357,2015
39,35,"4841",1956080,19495,2015
39,35,"48411",503311,5934,2015
39,35,"4842",131738,1857,2015
39,35,"4853",112722,7576,2015
39,37,"23",5091186,90186,2015
39,37,"236",1607417,21873,2015
39,37,"2361",1370723,18797,2015
39,37,"237",125577,1297,2015
39,37,"2371",15044,177,2015
39,37,"2379",24125,378,2015
39,37,"23799",24125,378,2015
39,37,"238",3357022,67005,2015
39,37,"2381",717308,12125,2015
39,37,"2382",477971,9463,2015
39,37,"23821",159131,3887,2015
39,37,"23822",274065,4782,2015
39,37,"23829",42104,742,2015
39,37,"2383",1139633,26400,2015
39,37,"2389",1022103,19016,2015
39,37,"484",2088067,21357,2015
39,37,"4841",1956080,19495,2015
39,37,"48411",503311,5934,2015
39,37,"4842",131738,1857,2015
39,37,"4853",112722,7576,2015
39,39,"23",5091186,90186,2015
39,39,"236",1607417,21873,2015
39,39,"2361",1370723,18797,2015
39,39,"237",125577,1297,2015
39,39,"2371",15044,177,2015
39,39,"2372",62175,343,2015
39,39,"23721",62175,343,2015
39,39,"2379",24125,378,2015
39,39,"23799",24125,378,2015
39,39,"238",3357022,67005,2015
39,39,"2381",717308,12125,2015
39,39,"2382",477971,9463,2015
39,39,"23821",159131,3887,2015
39,39,"23822",274065,4782,2015
39,39,"23829",42104,742,2015
39,39,"2383",1139633,26400,2015
39,39,"2389",1022103,19016,2015
39,39,"484",2088067,21357,2015
39,39,"4841",1956080,19495,2015
39,39,"48411",503311,5934,2015
39,39,"4842",131738,1857,2015
39,39,"4853",112722,7576,2015
39,41,"23",5091186,90186,2015
39,41,"236",1607417,21873,2015
39,41,"2361",1370723,18797,2015
39,41,"237",125577,1297,2015
39,41,"2371",15044,177,2015
39,41,"2372",62175,343,2015
39,41,"23721",62175,343,2015
39,41,"2373",8503,146,2015
39,41,"23731",8503,146,2015
39,41,"2379",24125,378,2015
39,41,"23799",24125,378,2015
39,41,"238",3357022,67005,2015
39,41,"2381",717308,12125,2015
39,41,"2382",477971,9463,2015
39,41,"23821",159131,3887,2015
39,41,"23822",274065,4782,2015
39,41,"23829",42104,742,2015
39,41,"2383",1139633,26400,2015
39,41,"2389",1022103,19016,2015
39,41,"484",2088067,21357,2015
39,41,"4841",1956080,19495,2015
39,41,"48411",503311,5934,2015
39,41,"4842",131738,1857,2015
39,41,"4853",112722,7576,2015
39,43,"23",5091186,90186,2015
39,43,"236",1607417,21873,2015
39,43,"2361",1370723,18797,2015
39,43,"237",125577,1297,2015
39,43,"2371",15044,177,2015
39,43,"2372",62175,343,2015
39,43,"23721",62175,343,2015
39,43,"2373",8503,146,2015
39,43,"23731",8503,146,2015
39,43,"2379",24125,378,2015
39,43,"23799",24125,378,2015
39,43,"238",3357022,67005,2015
39,43,"2381",717308,12125,2015
39,43,"2382",477971,9463,2015
39,43,"23821",159131,3887,2015
39,43,"23822",274065,4782,2015
39,43,"23829",42104,742,2015
39,43,"2383",1139633,26400,2015
39,43,"2389",1022103,19016,2015
39,43,"484",2088067,21357,2015
39,43,"4841",1956080,19495,2015
39,43,"48411",503311,5934,2015
39,43,"4842",131738,1857,2015
39,43,"4853",112722,7576,2015
39,45,"23",5091186,90186,2015
39,45,"236",1607417,21873,2015
39,45,"2361",1370723,18797,2015
39,45,"237",125577,1297,2015
39,45,"2371",15044,177,2015
39,45,"2372",62175,343,2015
39,45,"23721",62175,343,2015
39,45,"2373",8503,146,2015
39,45,"23731",8503,146,2015
39,45,"2379",24125,378,2015
39,45,"23799",24125,378,2015
39,45,"238",3357022,67005,2015
39,45,"2381",717308,12125,2015
39,45,"2382",477971,9463,2015
39,45,"23821",159131,3887,2015
39,45,"23822",274065,4782,2015
39,45,"23829",42104,742,2015
39,45,"2383",1139633,26400,2015
39,45,"2389",1022103,19016,2015
39,45,"484",2088067,21357,2015
39,45,"4841",1956080,19495,2015
39,45,"48411",503311,5934,2015
39,45,"4842",131738,1857,2015
39,45,"4853",112722,7576,2015
39,47,"23",5091186,90186,2015
39,47,"236",1607417,21873,2015
39,47,"2361",1370723,18797,2015
39,47,"237",125577,1297,2015
39,47,"2371",15044,177,2015
39,47,"2372",62175,343,2015
39,47,"23721",62175,343,2015
39,47,"238",3357022,67005,2015
39,47,"2381",717308,12125,2015
39,47,"2382",477971,9463,2015
39,47,"23821",159131,3887,2015
39,47,"23822",274065,4782,2015
39,47,"23829",42104,742,2015
39,47,"2383",1139633,26400,2015
39,47,"2389",1022103,19016,2015
39,47,"484",2088067,21357,2015
39,47,"4841",1956080,19495,2015
39,47,"48411",503311,5934,2015
39,47,"4842",131738,1857,2015
39,47,"4853",112722,7576,2015
39,49,"23",5091186,90186,2015
39,49,"236",1607417,21873,2015
39,49,"2361",1370723,18797,2015
39,49,"237",125577,1297,2015
39,49,"2371",15044,177,2015
39,49,"2372",62175,343,2015
39,49,"23721",62175,343,2015
39,49,"2373",8503,146,2015
39,49,"23731",8503,146,2015
39,49,"2379",24125,378,2015
39,49,"23799",24125,378,2015
39,49,"238",3357022,67005,2015
39,49,"2381",717308,12125,2015
39,49,"2382",477971,9463,2015
39,49,"23821",159131,3887,2015
39,49,"23822",274065,4782,2015
39,49,"23829",42104,742,2015
39,49,"2383",1139633,26400,2015
39,49,"2389",1022103,19016,2015
39,49,"484",2088067,21357,2015
39,49,"4841",1956080,19495,2015
39,49,"48411",503311,5934,2015
39,49,"4842",131738,1857,2015
39,49,"4853",112722,7576,2015
39,51,"23",5091186,90186,2015
39,51,"236",1607417,21873,2015
39,51,"2361",1370723,18797,2015
39,51,"237",125577,1297,2015
39,51,"2371",15044,177,2015
39,51,"2372",62175,343,2015
39,51,"23721",62175,343,2015
39,51,"2373",8503,146,2015
39,51,"23731",8503,146,2015
39,51,"2379",24125,378,2015
39,51,"23799",24125,378,2015
39,51,"238",3357022,67005,2015
39,51,"2381",717308,12125,2015
39,51,"2382",477971,9463,2015
39,51,"23821",159131,3887,2015
39,51,"23822",274065,4782,2015
39,51,"23829",42104,742,2015
39,51,"2383",1139633,26400,2015
39,51,"2389",1022103,19016,2015
39,51,"484",2088067,21357,2015
39,51,"4841",1956080,19495,2015
39,51,"48411",503311,5934,2015
39,51,"4842",131738,1857,2015
39,51,"4853",112722,7576,2015
39,53,"23",5091186,90186,2015
39,53,"236",1607417,21873,2015
39,53,"2361",1370723,18797,2015
39,53,"237",125577,1297,2015
39,53,"2371",15044,177,2015
39,53,"2372",62175,343,2015
39,53,"23721",62175,343,2015
39,53,"2373",8503,146,2015
39,53,"23731",8503,146,2015
39,53,"2379",24125,378,2015
39,53,"23799",24125,378,2015
39,53,"238",3357022,67005,2015
39,53,"2381",717308,12125,2015
39,53,"2382",477971,9463,2015
39,53,"23821",159131,3887,2015
39,53,"23822",274065,4782,2015
39,53,"23829",42104,742,2015
39,53,"2383",1139633,26400,2015
39,53,"2389",1022103,19016,2015
39,53,"484",2088067,21357,2015
39,53,"4841",1956080,19495,2015
39,53,"48411",503311,5934,2015
39,53,"4842",131738,1857,2015
39,53,"4853",112722,7576,2015
39,55,"23",5091186,90186,2015
39,55,"236",1607417,21873,2015
39,55,"2361",1370723,18797,2015
39,55,"237",125577,1297,2015
39,55,"2371",15044,177,2015
39,55,"2372",62175,343,2015
39,55,"23721",62175,343,2015
39,55,"2373",8503,146,2015
39,55,"23731",8503,146,2015
39,55,"2379",24125,378,2015
39,55,"23799",24125,378,2015
39,55,"238",3357022,67005,2015
39,55,"2381",717308,12125,2015
39,55,"2382",477971,9463,2015
39,55,"23821",159131,3887,2015
39,55,"23822",274065,4782,2015
39,55,"23829",42104,742,2015
39,55,"2383",1139633,26400,2015
39,55,"2389",1022103,19016,2015
39,55,"484",2088067,21357,2015
39,55,"4841",1956080,19495,2015
39,55,"48411",503311,5934,2015
39,55,"4842",131738,1857,2015
39,55,"4853",112722,7576,2015
39,57,"23",5091186,90186,2015
39,57,"236",1607417,21873,2015
39,57,"2361",1370723,18797,2015
39,57,"237",125577,1297,2015
39,57,"2371",15044,177,2015
39,57,"2372",62175,343,2015
39,57,"23721",62175,343,2015
39,57,"2373",8503,146,2015
39,57,"23731",8503,146,2015
39,57,"2379",24125,378,2015
39,57,"23799",24125,378,2015
39,57,"238",3357022,67005,2015
39,57,"2381",717308,12125,2015
39,57,"2382",477971,9463,2015
39,57,"23821",159131,3887,2015
39,57,"23822",274065,4782,2015
39,57,"23829",42104,742,2015
39,57,"2383",1139633,26400,2015
39,57,"2389",1022103,19016,2015
39,57,"484",2088067,21357,2015
39,57,"4841",1956080,19495,2015
39,57,"48411",503311,5934,2015
39,57,"4842",131738,1857,2015
39,57,"4853",112722,7576,2015
39,59,"23",5091186,90186,2015
39,59,"236",1607417,21873,2015
39,59,"2361",1370723,18797,2015
39,59,"237",125577,1297,2015
39,59,"2371",15044,177,2015
39,59,"2372",62175,343,2015
39,59,"23721",62175,343,2015
39,59,"2373",8503,146,2015
39,59,"23731",8503,146,2015
39,59,"2379",24125,378,2015
39,59,"23799",24125,378,2015
39,59,"238",3357022,67005,2015
39,59,"2381",717308,12125,2015
39,59,"2382",477971,9463,2015
39,59,"23821",159131,3887,2015
39,59,"23822",274065,4782,2015
39,59,"23829",42104,742,2015
39,59,"2383",1139633,26400,2015
39,59,"2389",1022103,19016,2015
39,59,"484",2088067,21357,2015
39,59,"4841",1956080,19495,2015
39,59,"48411",503311,5934,2015
39,59,"4842",131738,1857,2015
39,59,"4853",112722,7576,2015
39,61,"23",5091186,90186,2015
39,61,"236",1607417,21873,2015
39,61,"2361",1370723,18797,2015
39,61,"237",125577,1297,2015
39,61,"2371",15044,177,2015
39,61,"2372",62175,343,2015
39,61,"23721",62175,343,2015
39,61,"2373",8503,146,2015
39,61,"23731",8503,146,2015
39,61,"2379",24125,378,2015
39,61,"23799",24125,378,2015
39,61,"238",3357022,67005,2015
39,61,"2381",717308,12125,2015
39,61,"2382",477971,9463,2015
39,61,"23821",159131,3887,2015
39,61,"23822",274065,4782,2015
39,61,"23829",42104,742,2015
39,61,"2383",1139633,26400,2015
39,61,"2389",1022103,19016,2015
39,61,"484",2088067,21357,2015
39,61,"4841",1956080,19495,2015
39,61,"48411",503311,5934,2015
39,61,"4842",131738,1857,2015
39,61,"4853",112722,7576,2015
39,63,"23",5091186,90186,2015
39,63,"236",1607417,21873,2015
39,63,"2361",1370723,18797,2015
39,63,"237",125577,1297,2015
39,63,"2371",15044,177,2015
39,63,"2372",62175,343,2015
39,63,"23721",62175,343,2015
39,63,"2379",24125,378,2015
39,63,"23799",24125,378,2015
39,63,"238",3357022,67005,2015
39,63,"2381",717308,12125,2015
39,63,"2382",477971,9463,2015
39,63,"23821",159131,3887,2015
39,63,"23822",274065,4782,2015
39,63,"23829",42104,742,2015
39,63,"2383",1139633,26400,2015
39,63,"2389",1022103,19016,2015
39,63,"484",2088067,21357,2015
39,63,"4841",1956080,19495,2015
39,63,"48411",503311,5934,2015
39,63,"4842",131738,1857,2015
39,63,"4853",112722,7576,2015
39,65,"23",5091186,90186,2015
39,65,"236",1607417,21873,2015
39,65,"2361",1370723,18797,2015
39,65,"237",125577,1297,2015
39,65,"2371",15044,177,2015
39,65,"2379",24125,378,2015
39,65,"23799",24125,378,2015
39,65,"238",3357022,67005,2015
39,65,"2381",717308,12125,2015
39,65,"2382",477971,9463,2015
39,65,"23821",159131,3887,2015
39,65,"23822",274065,4782,2015
39,65,"23829",42104,742,2015
39,65,"2383",1139633,26400,2015
39,65,"2389",1022103,19016,2015
39,65,"484",2088067,21357,2015
39,65,"4841",1956080,19495,2015
39,65,"48411",503311,5934,2015
39,65,"4842",131738,1857,2015
39,67,"23",5091186,90186,2015
39,67,"236",1607417,21873,2015
39,67,"2361",1370723,18797,2015
39,67,"237",125577,1297,2015
39,67,"2371",15044,177,2015
39,67,"2372",62175,343,2015
39,67,"23721",62175,343,2015
39,67,"2379",24125,378,2015
39,67,"23799",24125,378,2015
39,67,"238",3357022,67005,2015
39,67,"2381",717308,12125,2015
39,67,"2382",477971,9463,2015
39,67,"23821",159131,3887,2015
39,67,"23822",274065,4782,2015
39,67,"23829",42104,742,2015
39,67,"2383",1139633,26400,2015
39,67,"2389",1022103,19016,2015
39,67,"484",2088067,21357,2015
39,67,"4841",1956080,19495,2015
39,67,"48411",503311,5934,2015
39,67,"4842",131738,1857,2015
39,69,"23",5091186,90186,2015
39,69,"236",1607417,21873,2015
39,69,"2361",1370723,18797,2015
39,69,"237",125577,1297,2015
39,69,"2371",15044,177,2015
39,69,"2372",62175,343,2015
39,69,"23721",62175,343,2015
39,69,"2373",8503,146,2015
39,69,"23731",8503,146,2015
39,69,"238",3357022,67005,2015
39,69,"2381",717308,12125,2015
39,69,"2382",477971,9463,2015
39,69,"23821",159131,3887,2015
39,69,"23822",274065,4782,2015
39,69,"23829",42104,742,2015
39,69,"2383",1139633,26400,2015
39,69,"2389",1022103,19016,2015
39,69,"484",2088067,21357,2015
39,69,"4841",1956080,19495,2015
39,69,"48411",503311,5934,2015
39,69,"4842",131738,1857,2015
39,71,"23",5091186,90186,2015
39,71,"236",1607417,21873,2015
39,71,"2361",1370723,18797,2015
39,71,"237",125577,1297,2015
39,71,"2371",15044,177,2015
39,71,"2372",62175,343,2015
39,71,"23721",62175,343,2015
39,71,"2373",8503,146,2015
39,71,"23731",8503,146,2015
39,71,"2379",24125,378,2015
39,71,"23799",24125,378,2015
39,71,"238",3357022,67005,2015
39,71,"2381",717308,12125,2015
39,71,"2382",477971,9463,2015
39,71,"23821",159131,3887,2015
39,71,"23822",274065,4782,2015
39,71,"23829",42104,742,2015
39,71,"2383",1139633,26400,2015
39,71,"2389",1022103,19016,2015
39,71,"484",2088067,21357,2015
39,71,"4841",1956080,19495,2015
39,71,"48411",503311,5934,2015
39,71,"4842",131738,1857,2015
39,71,"4853",112722,7576,2015
39,73,"23",5091186,90186,2015
39,73,"236",1607417,21873,2015
39,73,"2361",1370723,18797,2015
39,73,"237",125577,1297,2015
39,73,"2371",15044,177,2015
39,73,"2372",62175,343,2015
39,73,"23721",62175,343,2015
39,73,"2379",24125,378,2015
39,73,"23799",24125,378,2015
39,73,"238",3357022,67005,2015
39,73,"2381",717308,12125,2015
39,73,"2382",477971,9463,2015
39,73,"23821",159131,3887,2015
39,73,"23822",274065,4782,2015
39,73,"23829",42104,742,2015
39,73,"2383",1139633,26400,2015
39,73,"2389",1022103,19016,2015
39,73,"484",2088067,21357,2015
39,73,"4841",1956080,19495,2015
39,73,"48411",503311,5934,2015
39,73,"4842",131738,1857,2015
39,73,"4853",112722,7576,2015
39,75,"23",5091186,90186,2015
39,75,"236",1607417,21873,2015
39,75,"2361",1370723,18797,2015
39,75,"237",125577,1297,2015
39,75,"2371",15044,177,2015
39,75,"2372",62175,343,2015
39,75,"23721",62175,343,2015
39,75,"2373",8503,146,2015
39,75,"23731",8503,146,2015
39,75,"2379",24125,378,2015
39,75,"23799",24125,378,2015
39,75,"238",3357022,67005,2015
39,75,"2381",717308,12125,2015
39,75,"2382",477971,9463,2015
39,75,"23821",159131,3887,2015
39,75,"23822",274065,4782,2015
39,75,"23829",42104,742,2015
39,75,"2383",1139633,26400,2015
39,75,"2389",1022103,19016,2015
39,75,"484",2088067,21357,2015
39,75,"4841",1956080,19495,2015
39,75,"48411",503311,5934,2015
39,75,"4842",131738,1857,2015
39,75,"4853",112722,7576,2015
39,77,"23",5091186,90186,2015
39,77,"236",1607417,21873,2015
39,77,"2361",1370723,18797,2015
39,77,"237",125577,1297,2015
39,77,"2373",8503,146,2015
39,77,"23731",8503,146,2015
39,77,"2379",24125,378,2015
39,77,"23799",24125,378,2015
39,77,"238",3357022,67005,2015
39,77,"2381",717308,12125,2015
39,77,"2382",477971,9463,2015
39,77,"23821",159131,3887,2015
39,77,"23822",274065,4782,2015
39,77,"23829",42104,742,2015
39,77,"2383",1139633,26400,2015
39,77,"2389",1022103,19016,2015
